imdbID,budget,revnue
tt0304034,0,0
tt0304076,0,0
tt0304098,0,0
tt0304126,600000,0
tt0304151,0,0
tt0304197,0,0
tt0304220,NF,NF
tt0304267,0,0
tt0304281,0,0
tt0304296,0,0
tt0304327,0,0
tt0304363,0,0
tt0304375,0,0
tt0304377,0,0
tt0304389,0,0
tt0304417,984936,984936
tt0304435,0,0
tt0304457,0,0
tt0304513,0,0
tt0304514,0,0
tt0304520,0,0
tt0304547,0,0
tt0304550,0,0
tt0304564,0,0
tt0304584,0,0
tt0304601,0,0
tt0304641,NF,NF
tt0304676,0,0
tt0304680,0,0
tt0304689,NF,NF
tt0304694,NF,NF
tt0304699,0,0
tt0304700,0,0
tt0304704,0,0
tt0304728,0,0
tt0304729,0,0
tt0304753,0,0
tt0304769,0,0
tt0304776,0,0
tt0304782,NF,NF
tt0304808,0,0
tt0304809,0,0
tt0304822,0,0
tt0304874,0,0
tt0304896,0,0
tt0304899,0,0
tt0304904,0,0
tt0304906,0,0
tt0304907,0,0
tt0304929,0,0
tt0304937,0,0
tt0304938,NF,NF
tt0304939,NF,NF
tt0304940,NF,NF
tt0304983,0,0
tt0305108,NF,NF
tt0305173,0,0
tt0305178,0,0
tt0305229,0,0
tt0305240,0,0
tt0305242,0,0
tt0305312,0,0
tt0305392,0,0
tt0305395,0,0
tt0305426,NF,NF
tt0305427,NF,NF
tt0305438,0,0
tt0305499,0,0
tt0305568,0,0
tt0305569,0,0
tt0305574,0,0
tt0305589,0,0
tt0305647,0,0
tt0305648,0,0
tt0305847,0,0
tt0305873,0,0
tt0305882,0,0
tt0305884,0,0
tt0305902,0,0
tt0305923,0,0
tt0305945,0,0
tt0305961,0,0
tt0305962,0,0
tt0305981,0,0
tt0305999,0,0
tt0306009,0,0
tt0306034,0,0
tt0306040,0,0
tt0306071,0,0
tt0306079,0,0
tt0306095,0,0
tt0306097,0,0
tt0306174,0,0
tt0306253,NF,NF
tt0306355,0,0
tt0306359,0,0
tt0306432,0,0
tt0306434,0,0
tt0306444,0,0
tt0306449,0,0
tt0306452,NF,NF
tt0306474,0,0
tt0306496,0,0
tt0306519,0,0
tt0306522,0,0
tt0306597,0,0
tt0306651,0,0
tt0306684,NF,NF
tt0306719,0,0
tt0306735,0,0
tt0306741,0,0
tt0306748,NF,NF
tt0306761,0,0
tt0306836,0,0
tt0306846,0,0
tt0306909,0,0
tt0306910,0,0
tt0306943,0,0
tt0306951,0,0
tt0307031,NF,NF
tt0307034,0,0
tt0307050,0,0
tt0307076,0,0
tt0307077,0,0
tt0307078,0,0
tt0307122,0,0
tt0307155,0,0
tt0307156,0,0
tt0307162,0,0
tt0307189,NF,NF
tt0307196,0,0
tt0307213,0,0
tt0307292,0,0
tt0307316,0,0
tt0307343,0,0
tt0307368,NF,NF
tt0307401,0,0
tt0307410,0,0
tt0307431,0,0
tt0307440,0,0
tt0307483,NF,NF
tt0307496,0,0
tt0307538,0,0
tt0307554,0,0
tt0307568,0,0
tt0307596,10000000,25800
tt0307683,2902758,0
tt0307734,0,0
tt0307838,NF,NF
tt0307839,NF,NF
tt0307873,0,0
tt0307875,0,0
tt0307879,0,0
tt0307913,0,0
tt0307920,0,0
tt0307922,0,0
tt0307923,0,0
tt0307934,0,0
tt0307940,NF,NF
tt0307971,0,0
tt0308049,0,0
tt0308051,0,0
tt0308058,0,0
tt0308064,0,0
tt0308068,0,0
tt0308071,0,0
tt0308090,NF,NF
tt0308129,3000000,0
tt0308131,0,0
tt0308153,0,0
tt0308202,0,0
tt0308213,300000,0
tt0308214,0,0
tt0308224,0,0
tt0308281,0,0
tt0308334,0,0
tt0308347,0,0
tt0308363,0,7406
tt0308365,0,0
tt0308449,0,0
tt0308499,0,0
tt0308507,0,0
tt0308559,0,0
tt0308591,0,0
tt0308595,0,0
tt0308671,0,0
tt0308692,0,0
tt0308799,0,0
tt0308808,0,0
tt0308827,0,0
tt0308865,0,0
tt0308903,0,0
tt0308905,0,0
tt0308983,0,0
tt0309048,0,0
tt0309049,0,0
tt0309114,0,0
tt0309132,NF,NF
tt0309150,0,0
tt0309250,NF,NF
tt0309275,NF,NF
tt0309291,0,0
tt0309292,0,0
tt0309320,0,0
tt0309380,3000000,0
tt0309387,0,0
tt0309390,0,0
tt0309404,0,0
tt0309510,3000000,0
tt0309562,0,0
tt0309564,500,0
tt0309565,0,0
tt0309571,0,0
tt0309577,0,0
tt0309626,0,0
tt0309630,NF,NF
tt0309653,NF,NF
tt0309703,0,0
tt0309705,0,0
tt0309723,0,0
tt0309725,0,0
tt0309751,0,0
tt0309754,0,0
tt0309781,0,0
tt0309804,0,0
tt0309817,0,0
tt0309821,0,0
tt0309832,1500000,0
tt0309872,0,0
tt0309897,0,0
tt0309914,0,0
tt0309916,65000,0
tt0309917,0,0
tt0309992,0,0
tt0310000,0,0
tt0310001,500000,0
tt0310029,0,0
tt0310164,0,0
tt0310181,0,0
tt0310188,0,0
tt0310203,27440000,0
tt0310224,0,0
tt0310230,0,0
tt0310242,NF,NF
tt0310246,0,0
tt0310254,0,0
tt0310261,0,0
tt0310313,0,0
tt0310334,0,0
tt0310543,NF,NF
tt0310567,7000000,0
tt0310596,0,0
tt0310622,0,0
tt0310643,NF,NF
tt0310733,0,0
tt0310790,0,0
tt0310826,0,0
tt0310849,0,0
tt0310851,0,0
tt0310870,0,0
tt0310906,NF,NF
tt0310952,0,0
tt0311008,NF,NF
tt0311041,0,0
tt0311048,0,0
tt0311049,0,0
tt0311072,0,0
tt0311081,0,0
tt0311114,NF,NF
tt0311141,0,0
tt0311170,0,0
tt0311284,0,0
tt0311292,NF,NF
tt0311356,0,0
tt0311403,0,0
tt0311422,0,0
tt0311461,0,0
tt0311530,0,0
tt0311539,0,0
tt0311541,0,0
tt0311585,0,0
tt0311592,4000000,1500000
tt0311594,0,0
tt0311599,0,0
tt0311618,0,0
tt0311640,0,0
tt0311641,0,0
tt0311653,0,0
tt0311792,0,0
tt0311841,0,0
tt0311850,NF,NF
tt0311913,0,0
tt0311926,0,0
tt0311927,0,0
tt0311929,0,0
tt0311943,0,0
tt0311972,0,0
tt0311996,0,0
tt0312014,0,0
tt0312043,0,0
tt0312063,0,0
tt0312101,0,0
tt0312243,0,0
tt0312278,0,0
tt0312296,0,0
tt0312297,0,0
tt0312305,0,0
tt0312306,NF,NF
tt0312317,NF,NF
tt0312320,0,0
tt0312403,0,0
tt0312408,0,0
tt0312409,0,0
tt0312412,0,0
tt0312419,0,0
tt0312421,0,0
tt0312450,0,0
tt0312493,0,0
tt0312499,0,0
tt0312525,0,0
tt0312563,0,0
tt0312573,NF,NF
tt0312600,NF,NF
tt0312603,0,0
tt0312612,500000,0
tt0312664,NF,NF
tt0312687,0,0
tt0312693,0,0
tt0312697,0,0
tt0312773,0,0
tt0312848,0,0
tt0312859,0,0
tt0312862,0,0
tt0312883,0,0
tt0312886,0,0
tt0312929,0,0
tt0312932,0,0
tt0312941,0,0
tt0312958,0,0
tt0312959,0,0
tt0312981,NF,NF
tt0312990,0,0
tt0313016,0,0
tt0313021,0,13
tt0313116,0,0
tt0313162,NF,NF
tt0313250,0,0
tt0313255,0,0
tt0313262,NF,NF
tt0313342,NF,NF
tt0313403,0,0
tt0313410,0,0
tt0313411,0,0
tt0313445,0,0
tt0313473,0,0
tt0313504,0,0
tt0313538,0,0
tt0313550,0,0
tt0313579,0,0
tt0313608,3500000,0
tt0313634,0,0
tt0313652,NF,NF
tt0313724,4667404,0
tt0313752,0,0
tt0313778,NF,NF
tt0313802,NF,NF
tt0313812,NF,NF
tt0313844,0,0
tt0313879,0,0
tt0313966,0,0
tt0314009,0,0
tt0314012,0,0
tt0314067,0,0
tt0314085,0,0
tt0314111,0,0
tt0314121,0,0
tt0314134,0,0
tt0314176,0,0
tt0314186,0,0
tt0314204,0,0
tt0314251,NF,NF
tt0314390,6844180,0
tt0314410,0,0
tt0314416,0,0
tt0314422,0,0
tt0314433,NF,NF
tt0314468,NF,NF
tt0314469,NF,NF
tt0314474,0,0
tt0314502,4170000,0
tt0314507,NF,NF
tt0314519,0,0
tt0314524,2224000,28000000
tt0314564,0,0
tt0314620,0,0
tt0314624,0,0
tt0314686,0,0
tt0314693,0,0
tt0314806,0,0
tt0314863,0,0
tt0314942,0,0
tt0314986,0,0
tt0315000,0,0
tt0315100,NF,NF
tt0315110,0,0
tt0315148,0,0
tt0315152,0,0
tt0315203,0,0
tt0315232,0,0
tt0315236,0,0
tt0315253,0,0
tt0315423,NF,NF
tt0315426,0,0
tt0315514,0,0
tt0315579,0,0
tt0315626,0,0
tt0315632,0,0
tt0315638,0,0
tt0315642,0,0
tt0315705,0,0
tt0315764,0,0
tt0315823,0,0
tt0315850,0,0
tt0315854,0,0
tt0315884,0,0
tt0315885,0,0
tt0315930,0,0
tt0315951,0,0
tt0315957,0,0
tt0316023,4000000,0
tt0316062,NF,NF
tt0316154,0,0
tt0316156,NF,NF
tt0316187,2000,0
tt0316218,0,0
tt0316260,0,0
tt0316290,0,0
tt0316353,0,0
tt0316463,0,0
tt0316473,0,0
tt0316477,0,0
tt0316494,0,0
tt0316537,0,0
tt0316551,NF,NF
tt0316562,0,0
tt0316566,NF,NF
tt0316599,0,0
tt0316665,0,0
tt0316701,0,0
tt0316713,0,0
tt0316763,0,0
tt0316788,0,0
tt0316884,NF,NF
tt0316889,NF,NF
tt0316946,0,0
tt0316954,0,0
tt0317009,0,0
tt0317079,0,0
tt0317124,0,0
tt0317137,0,0
tt0317171,0,0
tt0317202,0,0
tt0317211,0,0
tt0317216,0,0
tt0317226,0,0
tt0317234,0,0
tt0317269,0,0
tt0317273,0,0
tt0317309,0,0
tt0317341,0,0
tt0317351,0,0
tt0317469,0,0
tt0317472,NF,NF
tt0317476,0,0
tt0317515,0,0
tt0317535,0,0
tt0317603,0,0
tt0317657,0,0
tt0317743,0,0
tt0317772,0,0
tt0317793,0,0
tt0317887,0,0
tt0317949,0,0
tt0317964,0,0
tt0317965,0,0
tt0317978,0,0
tt0318011,0,0
tt0318021,0,0
tt0318025,0,0
tt0318029,0,0
tt0318034,0,6723732
tt0318045,NF,NF
tt0318076,0,0
tt0318116,0,0
tt0318243,NF,NF
tt0318267,0,0
tt0318338,0,0
tt0318348,NF,NF
tt0318379,NF,NF
tt0318380,0,0
tt0318384,NF,NF
tt0318387,0,0
tt0318523,0,0
tt0318546,0,0
tt0318565,0,0
tt0318579,0,0
tt0318582,0,0
tt0318590,0,0
tt0318725,0,0
tt0318742,0,0
tt0318765,0,0
tt0318773,0,0
tt0318780,0,0
tt0318806,0,0
tt0318908,0,0
tt0318988,0,0
tt0319056,0,0
tt0319063,NF,NF
tt0319115,0,0
tt0319147,0,0
tt0319193,0,0
tt0319237,0,0
tt0319277,0,0
tt0319307,0,0
tt0319512,0,0
tt0319514,0,0
tt0319546,0,0
tt0319590,0,0
tt0319658,0,0
tt0319736,3000000,6000000
tt0319749,0,0
tt0319754,0,0
tt0319758,0,0
tt0319767,0,0
tt0319803,0,0
tt0319821,0,0
tt0319865,0,0
tt0319901,0,0
tt0319917,0,0
tt0319920,0,0
tt0320042,0,0
tt0320097,0,0
tt0320109,0,216341
tt0320187,40000,0
tt0320193,0,0
tt0320194,0,0
tt0320387,NF,NF
tt0320422,NF,NF
tt0320513,NF,NF
tt0320558,NF,NF
tt0320643,0,0
tt0320763,0,0
tt0320769,0,0
tt0320795,0,0
tt0321150,0,0
tt0321175,0,0
tt0321241,0,0
tt0321249,0,0
tt0321359,0,0
tt0321376,0,62153
tt0321416,0,0
tt0321436,0,0
tt0321440,0,0
tt0321463,0,0
tt0321473,0,0
tt0321494,0,0
tt0321513,0,0
tt0321536,0,0
tt0321640,0,0
tt0321641,0,0
tt0321715,0,0
tt0321733,NF,NF
tt0321747,NF,NF
tt0321781,0,0
tt0322024,0,0
tt0322082,0,0
tt0322120,0,0
tt0322125,NF,NF
tt0322167,0,0
tt0322177,0,0
tt0322189,0,0
tt0322191,0,0
tt0322262,0,0
tt0322280,0,0
tt0322298,0,0
tt0322326,0,0
tt0322332,0,0
tt0322420,8000000,0
tt0322422,0,0
tt0322423,0,0
tt0322545,0,0
tt0322590,0,0
tt0322621,0,0
tt0322622,0,0
tt0322645,0,0
tt0322653,0,0
tt0322691,NF,NF
tt0322725,0,56878
tt0322731,0,0
tt0322781,0,0
tt0322788,0,0
tt0322807,0,0
tt0322830,0,0
tt0322884,NF,NF
tt0322896,0,0
tt0322936,0,0
tt0322987,0,0
tt0322988,0,0
tt0322999,0,0
tt0323013,0,0
tt0323084,0,0
tt0323086,0,0
tt0323100,0,0
tt0323103,0,0
tt0323109,0,0
tt0323120,900000,0
tt0323177,0,0
tt0323208,NF,NF
tt0323211,0,0
tt0323254,0,0
tt0323279,2000000,0
tt0323303,0,0
tt0323307,0,0
tt0323311,0,0
tt0323313,0,0
tt0323339,NF,NF
tt0323350,NF,NF
tt0323352,0,0
tt0323364,NF,NF
tt0323425,0,0
tt0323434,0,0
tt0323443,0,0
tt0323551,0,0
tt0323609,NF,NF
tt0323625,0,0
tt0323753,0,0
tt0323754,0,0
tt0323849,0,0
tt0323911,NF,NF
tt0323998,0,0
tt0324015,0,0
tt0324030,0,0
tt0324067,0,0
tt0324138,NF,NF
tt0324158,0,0
tt0324195,NF,NF
tt0324296,0,0
tt0324405,0,0
tt0324408,0,0
tt0324452,NF,NF
tt0324518,0,0
tt0324578,NF,NF
tt0324579,0,0
tt0324625,0,0
tt0324948,0,0
tt0324951,NF,NF
tt0324992,0,0
tt0325005,5000000,340312
tt0325011,0,0
tt0325030,0,0
tt0325056,0,0
tt0325145,0,0
tt0325165,0,0
tt0325181,0,0
tt0325191,0,0
tt0325234,0,0
tt0325269,0,0
tt0325321,NF,NF
tt0325360,0,0
tt0325478,0,0
tt0325525,0,0
tt0325591,0,0
tt0325597,0,0
tt0325675,0,0
tt0325706,0,0
tt0325713,0,0
tt0325730,0,0
tt0325733,0,0
tt0325734,0,0
tt0325743,0,0
tt0325761,0,0
tt0325772,0,0
tt0325793,NF,NF
tt0325826,0,0
tt0325849,0,0
tt0325857,0,0
tt0325861,0,0
tt0325958,0,0
tt0326036,0,0
tt0326107,0,0
tt0326121,0,0
tt0326145,NF,NF
tt0326148,0,0
tt0326174,0,0
tt0326292,0,0
tt0326306,0,0
tt0326357,0,0
tt0326429,0,0
tt0326430,0,0
tt0326449,0,0
tt0326450,1300000,809000
tt0326576,0,0
tt0326600,0,0
tt0326662,NF,NF
tt0326705,0,0
tt0326722,0,25049
tt0326746,0,0
tt0326773,0,0
tt0326814,0,0
tt0326881,NF,NF
tt0326886,0,0
tt0326923,0,0
tt0326976,0,0
tt0326983,0,0
tt0326988,0,0
tt0327001,0,0
tt0327016,0,0
tt0327018,0,0
tt0327067,0,0
tt0327085,0,0
tt0327086,0,0
tt0327111,0,0
tt0327153,0,0
tt0327169,0,0
tt0327201,0,0
tt0327205,0,0
tt0327206,600000,0
tt0327226,0,0
tt0327255,NF,NF
tt0327259,0,0
tt0327344,0,0
tt0327392,0,0
tt0327411,0,0
tt0327483,NF,NF
tt0327520,0,0
tt0327546,0,0
tt0327660,10000000,0
tt0327665,NF,NF
tt0327691,NF,NF
tt0327717,0,0
tt0327730,0,0
tt0327733,0,0
tt0327746,0,0
tt0327753,0,76901
tt0327754,0,0
tt0327761,0,0
tt0327775,0,0
tt0327804,0,0
tt0327890,0,0
tt0327951,0,0
tt0328045,0,0
tt0328094,0,0
tt0328121,0,0
tt0328132,1800000,0
tt0328199,0,0
tt0328206,NF,NF
tt0328226,0,0
tt0328228,0,0
tt0328230,0,0
tt0328258,0,0
tt0328270,3400000,0
tt0328290,0,0
tt0328308,0,0
tt0328349,0,0
tt0328420,0,0
tt0328432,0,0
tt0328456,2000,0
tt0328499,NF,NF
tt0328503,NF,NF
tt0328509,0,0
tt0328515,0,0
tt0328626,0,0
tt0328671,0,0
tt0328675,0,0
tt0328719,0,0
tt0328720,0,0
tt0328723,0,0
tt0328727,0,0
tt0328802,0,0
tt0328806,NF,NF
tt0328820,0,0
tt0328825,0,0
tt0328831,0,0
tt0328835,NF,NF
tt0328844,0,0
tt0328877,0,0
tt0328890,0,0
tt0328899,0,0
tt0328901,0,0
tt0328955,0,0
tt0328990,0,0
tt0328995,0,0
tt0328998,0,0
tt0329002,0,0
tt0329042,0,0
tt0329083,0,0
tt0329088,0,0
tt0329095,0,0
tt0329099,0,0
tt0329106,6854500,0
tt0329111,0,0
tt0329200,0,0
tt0329216,8,0
tt0329232,0,0
tt0329241,0,0
tt0329268,0,0
tt0329271,0,0
tt0329272,0,0
tt0329330,0,0
tt0329347,0,0
tt0329355,0,0
tt0329374,0,0
tt0329393,0,0
tt0329414,0,0
tt0329429,0,0
tt0329453,0,0
tt0329468,0,0
tt0329485,0,0
tt0329493,0,0
tt0329502,0,0
tt0329508,NF,NF
tt0329539,0,0
tt0329547,NF,NF
tt0329572,0,0
tt0329584,0,0
tt0329632,0,0
tt0329706,0,0
tt0329731,0,0
tt0329784,0,0
tt0329794,NF,NF
tt0329954,0,0
tt0330009,NF,NF
tt0330039,0,0
tt0330073,0,0
tt0330080,0,0
tt0330082,0,0
tt0330094,0,0
tt0330099,10000000,0
tt0330152,0,0
tt0330171,0,0
tt0330193,0,0
tt0330212,0,0
tt0330217,0,0
tt0330225,0,0
tt0330229,0,0
tt0330241,0,0
tt0330242,0,0
tt0330243,0,0
tt0330247,0,0
tt0330312,0,0
tt0330316,0,0
tt0330342,0,112
tt0330452,0,0
tt0330472,0,0
tt0330500,4000000,0
tt0330501,0,0
tt0330504,0,0
tt0330506,0,0
tt0330509,NF,NF
tt0330513,0,0
tt0330539,0,0
tt0330540,0,0
tt0330541,0,0
tt0330582,0,0
tt0330583,0,0
tt0330664,0,0
tt0330670,0,0
tt0330691,2600000,1479042
tt0330695,NF,NF
tt0330702,0,0
tt0330711,NF,NF
tt0330719,0,0
tt0330790,0,0
tt0330802,2000000,0
tt0330843,0,0
tt0330859,0,0
tt0330860,0,0
tt0330889,0,0
tt0330911,0,0
tt0330972,NF,NF
tt0330989,0,0
tt0330994,0,0
tt0331040,NF,NF
tt0331041,0,0
tt0331042,0,0
tt0331080,0,0
tt0331088,0,0
tt0331106,0,0
tt0331175,0,0
tt0331212,0,0
tt0331216,NF,NF
tt0331231,0,0
tt0331282,200000,286000
tt0331311,NF,NF
tt0331312,0,0
tt0331321,0,0
tt0331334,1000000,0
tt0331357,0,0
tt0331370,0,0
tt0331479,0,0
tt0331487,NF,NF
tt0331541,0,0
tt0331543,0,0
tt0331555,0,0
tt0331639,0,0
tt0331698,0,0
tt0331701,0,0
tt0331834,0,0
tt0331851,0,0
tt0332160,NF,NF
tt0332167,NF,NF
tt0332224,0,0
tt0332226,NF,NF
tt0332239,0,0
tt0332260,0,0
tt0332281,0,0
tt0332300,NF,NF
tt0332322,0,0
tt0332381,0,0
tt0332398,0,0
tt0332399,0,0
tt0332436,NF,NF
tt0332536,NF,NF
tt0332563,0,0
tt0332569,0,0
tt0332576,0,0
tt0332626,0,0
tt0332636,0,0
tt0332640,NF,NF
tt0332699,0,0
tt0332701,0,0
tt0332706,0,0
tt0332718,0,0
tt0332734,0,0
tt0332741,0,0
tt0332743,0,0
tt0332817,0,0
tt0332834,0,0
tt0333074,0,0
tt0333089,0,0
tt0333373,0,0
tt0333388,0,0
tt0333399,NF,NF
tt0333407,0,0
tt0333528,0,0
tt0333611,0,0
tt0333645,0,0
tt0333692,0,0
tt0333694,0,0
tt0333701,0,0
tt0333764,0,0
tt0333801,NF,NF
tt0333847,0,0
tt0333902,0,0
tt0333938,0,0
tt0334027,NF,NF
tt0334029,0,0
tt0334058,NF,NF
tt0334226,0,0
tt0334229,0,0
tt0334237,0,0
tt0334245,0,0
tt0334316,NF,NF
tt0334329,0,0
tt0334508,0,0
tt0334551,0,0
tt0334574,0,0
tt0334753,0,0
tt0334807,0,0
tt0334808,NF,NF
tt0334893,0,0
tt0335025,NF,NF
tt0335054,0,0
tt0335057,0,0
tt0335144,0,0
tt0335156,0,0
tt0335163,0,0
tt0335177,0,0
tt0335187,NF,NF
tt0335261,4200000,0
tt0335295,0,0
tt0335351,0,0
tt0335426,0,0
tt0335443,NF,NF
tt0335446,NF,NF
tt0335547,NF,NF
tt0335595,NF,NF
tt0335596,0,0
tt0336029,0,0
tt0336264,0,0
tt0336300,0,0
tt0336432,0,0
tt0336564,0,0
tt0336622,NF,NF
tt0336669,0,0
tt0336678,0,0
tt0336792,0,0
tt0336805,0,0
tt0337024,0,0
tt0337250,0,0
tt0337332,0,0
tt0337383,0,0
tt0337564,0,0
tt0337573,1900000,0
tt0337574,0,0
tt0337578,0,1100000
tt0337584,0,0
tt0337598,0,0
tt0337611,0,0
tt0337619,NF,NF
tt0337625,0,0
tt0337639,0,0
tt0337641,NF,NF
tt0337646,NF,NF
tt0337660,0,0
tt0337661,0,0
tt0337662,0,0
tt0337674,0,0
tt0337678,0,0
tt0337689,0,0
tt0337708,0,0
tt0337735,0,0
tt0337738,0,0
tt0337824,0,0
tt0337887,2000000,0
tt0337890,NF,NF
tt0337910,0,0
tt0337913,0,0
tt0337923,NF,NF
tt0337961,0,0
tt0337967,NF,NF
tt0337970,0,0
tt0337971,0,0
tt0337974,0,0
tt0338002,0,0
tt0338021,0,0
tt0338034,0,0
tt0338040,0,0
tt0338045,NF,NF
tt0338052,0,0
tt0338085,0,0
tt0338087,0,0
tt0338095,0,0
tt0338109,0,0
tt0338130,0,0
tt0338139,0,0
tt0338151,NF,NF
tt0338176,0,0
tt0338177,0,0
tt0338186,NF,NF
tt0338187,0,0
tt0338280,0,0
tt0338290,0,0
tt0338294,250000,0
tt0338300,0,0
tt0338309,0,0
tt0338401,NF,NF
tt0338410,0,0
tt0338434,0,0
tt0338440,0,0
tt0338453,0,0
tt0338479,0,0
tt0338481,0,0
tt0338484,0,0
tt0338490,0,0
tt0338518,0,0
tt0338535,0,0
tt0338537,0,0
tt0338543,0,0
tt0338556,0,0
tt0338559,0,0
tt0338565,0,0
tt0338619,0,0
tt0338638,NF,NF
tt0338690,NF,NF
tt0338706,0,0
tt0338714,0,0
tt0338732,0,0
tt0338763,9000000,0
tt0338780,0,0
tt0338789,300,0
tt0338801,0,0
tt0338806,0,0
tt0338828,0,0
tt0338855,0,0
tt0338949,0,0
tt0338963,0,0
tt0338975,0,0
tt0338977,0,0
tt0338997,0,0
tt0338998,0,0
tt0339028,0,0
tt0339072,0,0
tt0339088,0,0
tt0339098,0,0
tt0339099,NF,NF
tt0339111,0,0
tt0339134,0,0
tt0339149,0,0
tt0339183,NF,NF
tt0339204,0,0
tt0339209,0,0
tt0339230,0,8
tt0339266,0,0
tt0339279,0,0
tt0339295,0,0
tt0339296,0,0
tt0339300,0,0
tt0339312,0,0
tt0339334,20000000,0
tt0339357,0,0
tt0339366,0,0
tt0339368,NF,NF
tt0339382,0,0
tt0339385,0,0
tt0339397,0,0
tt0339404,NF,NF
tt0339421,0,0
tt0339450,0,0
tt0339464,0,0
tt0339475,NF,NF
tt0339480,NF,NF
tt0339482,0,0
tt0339489,0,0
tt0339504,0,0
tt0339522,0,0
tt0339525,0,0
tt0339532,NF,NF
tt0339535,0,0
tt0339553,0,0
tt0339558,0,0
tt0339559,NF,NF
tt0339572,0,0
tt0339606,0,0
tt0339635,0,0
tt0339643,0,0
tt0339707,0,0
tt0339723,0,0
tt0339748,0,0
tt0339751,0,0
tt0339785,0,0
tt0339789,0,0
tt0339806,0,1819410
tt0339921,0,0
tt0339935,0,0
tt0339988,0,0
tt0340013,0,0
tt0340044,0,0
tt0340057,0,0
tt0340060,0,0
tt0340083,0,0
tt0340086,0,0
tt0340096,0,0
tt0340099,0,0
tt0340109,0,0
tt0340110,400000,7888102
tt0340137,0,0
tt0340147,NF,NF
tt0340149,0,0
tt0340150,0,0
tt0340181,0,0
tt0340195,0,0
tt0340253,0,0
tt0340280,0,0
tt0340285,0,0
tt0340288,0,0
tt0340310,0,0
tt0340321,0,0
tt0340380,0,0
tt0340407,0,0
tt0340685,0,0
tt0340842,0,0
tt0340883,0,0
tt0340951,NF,NF
tt0340960,NF,NF
tt0341129,0,0
tt0341216,0,0
tt0341266,0,0
tt0341284,0,0
tt0341341,0,0
tt0341372,0,0
tt0341376,0,0
tt0341455,0,0
tt0341458,0,0
tt0341470,0,0
tt0341521,NF,NF
tt0341522,0,0
tt0341546,0,0
tt0341555,0,0
tt0341562,NF,NF
tt0341573,0,0
tt0341578,0,0
tt0341625,0,0
tt0341696,NF,NF
tt0342012,0,0
tt0342040,0,0
tt0342097,0,0
tt0342098,0,0
tt0342151,0,0
tt0342213,0,0
tt0342234,0,0
tt0342272,0,0
tt0342273,0,0
tt0342285,NF,NF
tt0342317,0,0
tt0342329,0,0
tt0342419,0,0
tt0342505,0,0
tt0342510,0,0
tt0342520,0,0
tt0342546,0,0
tt0342561,0,0
tt0342577,NF,NF
tt0342636,0,0
tt0342639,0,0
tt0342689,0,0
tt0342697,0,0
tt0342735,14200000,674918
tt0342750,375,0
tt0342771,0,0
tt0342777,0,0
tt0342798,0,0
tt0342844,0,0
tt0342882,0,27953
tt0342913,0,150000
tt0342980,0,0
tt0343068,0,0
tt0343094,0,0
tt0343105,NF,NF
tt0343125,NF,NF
tt0343129,0,0
tt0343173,NF,NF
tt0343175,0,0
tt0343221,3500000,0
tt0343426,0,0
tt0343513,0,0
tt0343524,0,0
tt0343531,0,0
tt0343594,0,0
tt0343624,0,0
tt0343647,0,0
tt0343861,0,0
tt0343967,NF,NF
tt0344011,0,0
tt0344021,0,0
tt0344053,0,0
tt0344188,0,0
tt0344204,0,0
tt0344236,0,0
tt0344238,0,0
tt0344273,0,0
tt0344290,0,0
tt0344337,0,0
tt0344485,0,0
tt0344568,0,0
tt0344679,0,0
tt0344766,0,0
tt0344777,0,0
tt0344839,0,0
tt0345043,0,0
tt0345119,0,0
tt0345169,0,0
tt0345185,0,0
tt0345239,NF,NF
tt0345428,NF,NF
tt0345561,0,0
tt0345603,0,0
tt0345605,0,0
tt0345623,0,0
tt0345852,0,0
tt0345853,0,0
tt0345855,700000,0
tt0345933,NF,NF
tt0345975,0,0
tt0346025,NF,NF
tt0346039,0,0
tt0346054,NF,NF
tt0346091,0,0
tt0346094,0,0
tt0346147,0,0
tt0346180,0,0
tt0346457,70000000,7250000
tt0346504,0,0
tt0346513,0,0
tt0346550,15000,0
tt0346566,0,0
tt0346571,0,0
tt0346609,0,0
tt0346681,5500,0
tt0346723,0,0
tt0346800,0,0
tt0346802,NF,NF
tt0346806,0,0
tt0346866,0,0
tt0346887,0,0
tt0346898,2600,0
tt0346899,0,0
tt0346900,0,0
tt0346909,0,0
tt0346932,0,0
tt0346946,0,0
tt0346947,2700000,0
tt0347014,1200000,0
tt0347016,0,0
tt0347037,0,0
tt0347087,0,0
tt0347105,0,0
tt0347131,0,0
tt0347138,NF,NF
tt0347167,0,0
tt0347200,0,0
tt0347207,0,0
tt0347244,NF,NF
tt0347264,NF,NF
tt0347268,NF,NF
tt0347293,0,0
tt0347304,0,13200241
tt0347330,0,0
tt0347332,0,0
tt0347334,0,0
tt0347368,0,0
tt0347386,0,0
tt0347416,0,0
tt0347449,0,0
tt0347473,0,0
tt0347474,0,0
tt0347484,0,0
tt0347534,NF,NF
tt0347540,0,0
tt0347678,0,0
tt0347690,0,0
tt0347718,0,0
tt0347720,0,0
tt0347755,0,0
tt0347817,0,0
tt0347843,0,0
tt0347869,NF,NF
tt0347909,0,0
tt0347938,0,0
tt0347996,0,0
tt0348008,0,0
tt0348038,NF,NF
tt0348056,0,0
tt0348060,0,0
tt0348064,NF,NF
tt0348076,0,0
tt0348155,0,0
tt0348172,0,0
tt0348214,0,0
