tt0100486,0,15445131
tt0100488,0,0
tt0100497,0,0
tt0100502,35000000,45681173
tt0100504,0,0
tt0100506,0,0
tt0100507,42000000,119946358
tt0100514,0,0
tt0100519,0,0
tt0100528,0,0
tt0100529,0,0
tt0100530,22997992,0
tt0100557,0,0
tt0100586,0,0
tt0100588,0,0
tt0100589,0,0
tt0100594,25000000,2075084
tt0100595,0,0
tt0100597,0,0
tt0100602,0,0
tt0100604,0,0
tt0100606,0,0
tt0100608,0,458996
tt0100611,0,0
tt0100613,0,0
tt0100618,0,0
tt0100620,0,0
tt0100631,0,8533973
tt0100633,0,0
tt0100637,0,0
tt0100649,55000000,0
tt0100659,0,0
tt0100665,0,0
tt0100666,3000000,15369573
tt0100670,0,0
tt0100672,130000,0
tt0100680,0,0
tt0100681,0,0
tt0100685,0,0
tt0100688,0,0
tt0100691,0,20240128
tt0100695,0,0
tt0100705,0,0
tt0100706,0,0
tt0100707,0,0
tt0100708,0,0
tt0100723,0,0
tt0100728,0,0
tt0100740,3,16
tt0100747,0,0
tt0100758,13500000,201965915
tt0100765,0,0
tt0100771,0,0
tt0100774,0,0
tt0100786,0,0
tt0100791,0,0
tt0100797,0,0
tt0100800,0,0
tt0100802,65000000,261317921
tt0100808,0,0
tt0100814,11000000,48572000
tt0100822,0,0
tt0100826,0,0
tt0100827,9000000,0
tt0100828,19000000,10000000
tt0100851,0,0
tt0100867,0,0
tt0100871,0,0
tt0100873,0,0
tt0100879,0,0
tt0100888,0,0
tt0100899,0,0
tt0100904,0,0
tt0100906,0,0
tt0100911,0,0
tt0100917,0,0
tt0100924,0,0
tt0100926,0,0
tt0100928,0,0
tt0100931,0,0
tt0100944,0,0
tt0100946,0,1218730
tt0100949,0,0
tt0100950,0,0
tt0100958,0,0
tt0100963,0,0
tt0100967,0,0
tt0100973,2068041,0
tt0100975,0,0
tt0100990,0,0
tt0100994,20,0
tt0100998,0,0
tt0101004,0,0
tt0101005,0,0
tt0101020,0,4303351
tt0101025,0,2000000
tt0101136,0,0
tt0101242,0,0
tt0101252,0,0
tt0101255,0,0
tt0101256,0,0
tt0101264,0,0
tt0101268,0,0
tt0101272,30000000,191502426
tt0101273,1000000,0
tt0101276,0,0
tt0101301,0,14812000
tt0101309,0,0
tt0101316,0,0
tt0101317,2356000,0
tt0101318,0,0
tt0101320,0,0
tt0101324,0,0
tt0101325,0,0
tt0101326,0,0
tt0101327,0,0
tt0101328,0,0
tt0101329,0,0
tt0101343,0,402539
tt0101356,17000000,0
tt0101368,0,0
tt0101369,0,0
tt0101371,18000000,6375979
tt0101372,0,0
tt0101373,36000000,1345903
tt0101390,0,0
tt0101391,0,0
tt0101393,75000000,152368585
tt0101399,52000,0
tt0101404,0,184
tt0101409,0,0
tt0101410,9000000,6153939
tt0101412,0,0
tt0101413,0,0
tt0101414,25000000,377350553
tt0101416,0,0
tt0101436,0,0
tt0101444,0,0
tt0101445,0,0
tt0101448,0,0
tt0101452,0,0
tt0101453,48000000,0
tt0101455,0,0
tt0101458,23000000,0
tt0101464,0,0
tt0101465,0,0
tt0101469,0,0
tt0101478,0,0
tt0101481,0,35154
tt0101482,0,0
tt0101483,0,0
tt0101486,0,0
tt0101489,0,0
tt0101492,0,0
tt0101497,0,0
tt0101500,0,0
tt0101501,0,0
tt0101507,6500000,57504069
tt0101509,0,0
tt0101510,0,0
tt0101516,30000000,0
tt0101518,0,0
tt0101523,0,0
tt0101524,0,0
tt0101529,0,0
tt0101531,0,0
tt0101536,0,0
tt0101540,35000000,182300000
tt0101545,0,0
tt0101549,0,0
tt0101550,0,0
tt0101560,0,0
tt0101566,0,0
tt0101576,0,0
tt0101578,0,0
tt0101579,0,0
tt0101587,26000000,124033791
tt0101588,0,0
tt0101590,0,0
tt0101591,0,0
tt0101592,0,0
tt0101593,0,0
tt0101595,0,135893
tt0101597,0,0
tt0101599,0,0
tt0101605,0,0
tt0101606,0,1501785
tt0101608,0,0
tt0101615,6000000,1193062
tt0101622,0,0
tt0101625,0,0
tt0101627,0,0
tt0101628,0,0
tt0101629,0,0
tt0101635,0,0
tt0101636,0,0
tt0101640,0,0
tt0101646,0,0
tt0101652,0,0
tt0101653,0,0
tt0101658,0,0
tt0101660,0,0
tt0101664,0,0
tt0101669,0,38016380
tt0101672,0,0
tt0101675,0,0
tt0101677,0,0
tt0101678,0,0
tt0101684,0,0
tt0101685,0,0
tt0101688,0,0
tt0101692,0,0
tt0101694,0,0
tt0101695,0,0
tt0101698,0,0
tt0101700,4000000,13760640
tt0101701,18000000,5546827
tt0101702,0,0
tt0101703,0,0
tt0101704,NF,NF
tt0101707,0,0
tt0101725,0,31815
tt0101726,0,0
tt0101735,0,0
tt0101741,0,0
tt0101744,0,0
tt0101745,0,0
tt0101746,0,0
tt0101747,0,0
tt0101748,0,0
tt0101751,0,0
tt0101753,0,0
tt0101757,10000000,25196249
tt0101758,0,0
tt0101761,38000000,34416893
tt0101764,15000000,30102717
tt0101765,0,1999955
tt0101775,0,13
tt0101776,0,0
tt0101786,17000000,4603929
tt0101787,0,0
tt0101797,0,0
tt0101798,0,694438
tt0101809,0,0
tt0101811,0,13200170
tt0101812,0,0
tt0101821,0,0
tt0101829,0,0
tt0101831,0,0
tt0101834,0,0
tt0101842,0,0
tt0101844,0,0
tt0101846,16400000,0
tt0101852,0,0
tt0101857,0,0
tt0101858,NF,NF
tt0101860,0,0
tt0101862,0,89325780
tt0101863,0,0
tt0101866,0,0
tt0101869,0,0
tt0101871,0,0
tt0101874,0,0
tt0101876,0,0
tt0101879,0,0
tt0101880,NF,NF
tt0101882,0,0
tt0101889,24000000,41895491
tt0101891,0,0
tt0101897,0,0
tt0101898,0,2415396
tt0101902,40000000,23202444
tt0101906,0,0
tt0101912,0,22773535
tt0101917,11000000,34872033
tt0101921,11000000,80100000
tt0101931,0,0
tt0101951,0,0
tt0101969,0,0
tt0101982,0,0
tt0101983,0,0
tt0101984,0,0
tt0101988,0,0
tt0101991,0,0
tt0101997,0,0
tt0101998,0,0
tt0102002,0,0
tt0102004,0,65595485
tt0102005,23000000,0
tt0102011,0,0
tt0102014,0,4
tt0102015,0,0
tt0102034,30000000,15556340
tt0102035,0,0
tt0102036,NF,NF
tt0102043,0,0
tt0102045,0,4654288
tt0102048,0,0
tt0102050,0,0
tt0102057,70000000,300854823
tt0102059,26000000,181096164
tt0102060,0,0
tt0102062,0,0
tt0102065,0,0
tt0102067,0,0
tt0102070,65000000,17218080
tt0102072,0,0
tt0102076,0,0
tt0102095,0,7788597
tt0102101,0,0
tt0102103,0,0
tt0102112,NF,NF
tt0102115,0,0
tt0102116,7000000,191125
tt0102117,0,0
tt0102122,0,0
tt0102125,0,0
tt0102128,0,0
tt0102138,40000000,205405498
tt0102141,0,0
tt0102159,0,0
tt0102164,0,0
tt0102167,0,0
tt0102170,0,0
tt0102174,0,0
tt0102175,14000000,32482682
tt0102178,0,3106559
tt0102181,11000000,0
tt0102187,0,0
tt0102194,NF,NF
tt0102202,0,1250712
tt0102205,0,0
tt0102208,0,0
tt0102211,0,0
tt0102212,0,0
tt0102213,0,0
tt0102216,0,0
tt0102217,0,0
tt0102220,0,15429177
tt0102221,0,0
tt0102250,0,0
tt0102266,29000000,59509925
tt0102267,0,0
tt0102271,0,0
tt0102273,0,0
tt0102275,0,0
tt0102279,0,0
tt0102283,0,0
tt0102285,700,0
tt0102288,0,0
tt0102293,0,0
tt0102299,0,0
tt0102300,0,0
tt0102301,0,0
tt0102303,0,0
tt0102307,5000000,0
tt0102309,0,0
tt0102313,0,0
tt0102315,0,0
tt0102316,0,0
tt0102322,0,5467959
tt0102328,0,0
tt0102329,0,0
tt0102331,0,0
tt0102340,0,2387928
tt0102341,0,0
tt0102342,0,0
tt0102343,0,754935
tt0102351,0,0
tt0102353,0,0
tt0102357,0,0
tt0102368,0,1942423
tt0102377,0,0
tt0102388,0,2853801
tt0102394,0,0
tt0102395,13000000,3752426
tt0102411,26000000,12454768
tt0102422,0,0
tt0102426,0,4532791
tt0102428,0,0
tt0102432,0,0
tt0102443,0,0
tt0102445,0,0
tt0102449,0,0
tt0102450,0,0
tt0102456,0,0
tt0102458,0,0
tt0102460,23000000,20246790
tt0102467,0,311245
tt0102469,8000000,0
tt0102482,2500000,0
tt0102484,0,0
tt0102486,0,0
tt0102492,16500000,0
tt0102493,0,0
tt0102494,2500000,0
tt0102495,0,0
tt0102500,0,0
tt0102510,23000000,86930411
tt0102511,16000000,0
tt0102512,0,0
tt0102517,0,0
tt0102526,8500000,47624253
tt0102535,0,0
tt0102536,0,2015810
tt0102543,1,0
tt0102555,0,0
tt0102558,40000000,8479793
tt0102565,0,0
tt0102573,0,0
tt0102583,0,0
tt0102587,0,0
tt0102590,0,0
tt0102591,0,0
tt0102592,0,1543112
tt0102593,0,0
tt0102595,0,0
tt0102598,0,21830957
tt0102603,35000000,23562716
tt0102609,0,0
tt0102614,14000000,39673161
tt0102616,0,0
tt0102625,0,0
tt0102631,34000000,18634643
tt0102638,0,0
tt0102647,0,0
tt0102652,0,0
tt0102655,0,0
tt0102676,0,0
tt0102685,24000000,83531958
tt0102687,250000,609524
tt0102690,0,0
tt0102691,0,0
tt0102703,0,0
tt0102710,0,0
tt0102713,0,0
tt0102715,0,0
tt0102719,0,0
tt0102721,0,524668
tt0102722,0,1750301
tt0102724,0,0
tt0102728,800000,0
tt0102729,0,0
tt0102741,0,0
tt0102744,0,0
tt0102749,8000000,10400000
tt0102750,0,0
tt0102753,7500000,6266621
tt0102757,1227401,1277401
tt0102761,0,0
tt0102766,0,0
tt0102768,0,0
tt0102782,11000000,2807854
tt0102789,0,0
tt0102793,0,0
tt0102795,0,0
tt0102797,0,0
tt0102798,48000000,390493908
tt0102802,18000000,11657385
tt0102803,42000000,62000000
tt0102806,0,0
tt0102812,0,0
tt0102813,0,0
tt0102817,0,0
tt0102818,16000000,4409328
tt0102820,0,0
tt0102829,0,0
tt0102832,0,0
tt0102842,0,0
tt0102848,0,14225876
tt0102849,3000000,9563393
tt0102860,0,0
tt0102861,0,0
tt0102864,0,0
tt0102879,0,0
tt0102882,0,0
tt0102888,0,0
tt0102898,0,0
tt0102900,22000000,11511031
tt0102910,0,0
tt0102913,0,3547684
tt0102914,0,0
tt0102915,8000000,2275557
tt0102926,19000000,272742922
tt0102940,0,0
tt0102943,0,0
tt0102945,19000000,174999005
tt0102951,0,36489888
tt0102960,0,0
tt0102961,0,0
tt0102962,0,0
tt0102969,0,0
tt0102975,27000000,96900000
tt0102979,0,0
tt0102984,0,0
tt0102988,0,0
tt0102989,0,0
tt0102994,0,0
tt0102996,0,7683267
tt0103002,0,0
tt0103003,0,0
tt0103006,0,0
tt0103007,22000000,11000863
tt0103014,0,0
tt0103015,0,382510
tt0103016,0,0
tt0103017,0,0
tt0103030,0,1710057
tt0103033,0,0
tt0103035,0,0
tt0103036,0,0
tt0103039,0,978
tt0103044,0,0
tt0103055,0,0
tt0103057,0,0
tt0103060,25000000,78
tt0103064,100000000,520000000
tt0103069,0,0
tt0103074,16000000,45361000
tt0103080,0,0
tt0103090,0,0
tt0103100,0,0
tt0103105,0,0
tt0103108,0,0
tt0103111,0,0
tt0103112,0,15073942
tt0103116,0,0
tt0103124,0,0
tt0103125,0,0
tt0103128,0,0
tt0103129,0,0
tt0103130,0,0
tt0103141,0,0
tt0103143,0,0
tt0103157,0,0
tt0103158,0,0
tt0103176,0,0
tt0103184,0,0
tt0103190,0,138000
tt0103192,0,0
tt0103193,0,0
tt0103204,0,0
tt0103205,0,0
tt0103213,0,0
tt0103223,0,0
tt0103239,0,0
tt0103241,35000000,63710000
tt0103243,0,0
tt0103247,14000000,34793160
tt0103248,NF,NF
tt0103249,0,0
tt0103250,0,0
tt0103251,0,17487531
tt0103253,0,1008404
tt0103262,0,0
tt0103266,0,0
tt0103268,0,0
tt0103273,NF,NF
tt0103274,0,0
tt0103275,0,0
tt0103278,0,0
tt0103282,0,0
tt0103284,NF,NF
tt0103285,0,3826459
tt0103289,NF,NF
tt0103295,4439832,0
tt0103303,0,0
tt0103312,0,0
tt0103594,47000000,7191399
tt0103596,0,0
tt0103609,0,0
tt0103616,0,0
tt0103617,0,0
tt0103621,0,0
tt0103626,0,0
tt0103629,0,0
tt0103634,0,0
tt0103639,28000000,504050219
tt0103640,0,259
tt0103644,50000000,159773545
tt0103652,0,0
tt0103655,0,0
tt0103656,0,0
tt0103666,0,0
tt0103670,0,0
tt0103671,0,0
tt0103673,0,0
tt0103678,0,0
tt0103682,0,0
tt0103690,0,0
tt0103711,0,0
tt0103717,0,0
tt0103723,0,0
tt0103747,0,17530973
tt0103752,0,0
tt0103757,0,0
tt0103759,1000000,2019469
tt0103760,0,0
tt0103768,0,0
tt0103772,49000000,352927224
tt0103773,0,0
tt0103776,80000000,280000000
tt0103783,0,0
tt0103784,0,0
tt0103786,0,147214049
tt0103791,0,0
tt0103805,0,0
tt0103812,0,0
tt0103818,0,0
tt0103819,0,0
tt0103825,0,0
tt0103827,0,0
tt0103834,NF,NF
tt0103836,0,0
tt0103838,0,0
tt0103840,0,0
tt0103843,0,0
tt0103848,0,0
tt0103850,0,0
tt0103851,0,0
tt0103852,0,0
tt0103854,0,0
tt0103855,25000000,411006740
tt0103859,40000000,70100000
tt0103872,0,918239
tt0103873,3000000,242623
tt0103874,40000000,215862692
tt0103877,0,0
tt0103882,0,0
tt0103886,NF,NF
tt0103893,0,0
tt0103905,0,0
tt0103907,0,0
tt0103919,6000000,25792310
tt0103920,0,0
tt0103923,10000000,0
tt0103924,24000000,22518097
tt0103933,0,0
tt0103939,0,0
tt0103950,0,0
tt0103956,13000000,20560255
tt0103957,0,0
tt0103962,40000000,8251071
tt0103973,0,0
tt0103976,27000000,14683921
tt0103978,0,0
tt0103982,0,0
tt0103994,0,21665468
tt0104006,18000000,21591728
tt0104009,0,14110589
tt0104012,0,0
tt0104020,0,0
tt0104021,0,0
tt0104027,0,0
tt0104029,0,0
tt0104030,0,0
tt0104035,0,0
tt0104036,3705538,62548947
tt0104040,0,25105517
tt0104049,0,0
tt0104050,0,0
tt0104053,0,0
tt0104054,0,0
tt0104055,0,0
tt0104057,0,1
tt0104061,0,0
tt0104066,0,0
tt0104069,0,0
tt0104070,0,0
tt0104073,0,0
tt0104077,NF,NF
tt0104080,0,0
tt0104083,0,0
tt0104087,0,86
tt0104088,0,0
tt0104094,0,0
tt0104097,0,0
tt0104107,17000000,4836637
tt0104109,200000,300000
tt0104114,0,46434570
tt0104115,0,0
tt0104119,0,0
tt0104131,0,0
tt0104132,0,0
tt0104134,0,0
tt0104135,0,0
tt0104136,NF,NF
tt0104139,0,8403433
tt0104142,0,0
tt0104154,NF,NF
tt0104181,0,0
tt0104187,0,0
tt0104201,0,0
tt0104215,3000000,1200000
tt0104218,0,0
tt0104225,3,232
tt0104231,60000000,137783840
tt0104233,0,0
tt0104234,0,0
tt0104237,0,7532911
tt0104240,0,0
tt0104242,0,0
tt0104254,0,32710894
tt0104257,40000000,243240178
tt0104265,0,28590665
tt0104267,0,0
tt0104268,0,0
tt0104273,0,0
tt0104283,0,6132924
tt0104288,0,0
tt0104290,0,0
tt0104291,0,128000000
tt0104298,0,0
tt0104299,0,0
tt0104309,0,0
tt0104316,0,0
tt0104321,0,1345236
tt0104332,NF,NF
tt0104346,0,9
tt0104348,12500000,10725228
tt0104359,0,0
tt0104363,0,0
tt0104365,0,0
tt0104376,13000000,3721911
tt0104377,800000,0
tt0104379,0,0
tt0104389,11700000,88036683
tt0104391,0,0
tt0104409,5000000,12534961
tt0104412,42000000,0
tt0104418,0,0
tt0104423,0,0
tt0104427,35000000,0
tt0104428,0,0
tt0104431,18000000,358991681
tt0104433,0,0
tt0104437,40000000,58662452
tt0104438,25000000,0
tt0104443,0,0
tt0104444,0,0
tt0104449,0,0
tt0104452,0,0
tt0104454,0,25966555
tt0104461,0,0
tt0104466,0,0
tt0104469,0,0
tt0104485,0,0
tt0104487,0,0
tt0104499,0,0
tt0104500,NF,NF
tt0104503,0,256249
tt0104506,0,0
tt0104507,0,0
tt0104511,0,0
tt0104512,0,0
tt0104516,0,0
tt0104519,0,0
tt0104521,0,0
tt0104522,0,0
tt0104525,0,0
tt0104530,0,0
tt0104549,20000000,11390479
tt0104550,0,0
tt0104558,900000,20483423
tt0104561,0,0
tt0104567,500000,0
tt0104570,0,0
tt0104573,5000000,20146880
tt0104575,0,0
tt0104576,0,0
tt0104601,0,0
tt0104609,0,0
tt0104613,0,0
tt0104627,0,0
tt0104647,0,0
tt0104652,0,0
tt0104662,0,0
tt0104667,0,0
tt0104670,0,0
tt0104671,NF,NF
tt0104678,0,0
tt0104683,0,0
tt0104684,4500000,0
tt0104685,0,0
tt0104690,NF,NF
tt0104691,40000000,75505856
tt0104692,10000000,32101000
tt0104693,0,0
tt0104694,40000000,107458785
tt0104695,0,0
tt0104696,0,0
tt0104697,0,0
tt0104700,0,0
tt0104701,1,0
tt0104714,35000000,321731527
tt0104720,0,0
tt0104735,0,0
tt0104741,0,0
tt0104743,0,0
tt0104753,0,0
tt0104756,0,7286388
tt0104765,0,0
tt0104766,0,0
tt0104769,0,0
tt0104770,0,0
tt0104771,0,0
tt0104777,0,0
tt0104779,5000000,1862805
tt0104783,0,0
tt0104786,0,0
tt0104787,0,0
tt0104797,34000000,48169908
tt0104802,0,6742168
tt0104804,30,4
tt0104808,0,0
tt0104812,0,0
tt0104815,220000,2040920
tt0104822,0,0
tt0104823,0,0
tt0104831,0,0
tt0104833,0,0
tt0104835,0,0
tt0104837,0,0
tt0104839,40000000,0
tt0104850,40000000,14358033
tt0104855,0,0
tt0104864,0,0
tt0104868,10000000,50752337
tt0104870,0,0
tt0104875,0,0
tt0104879,0,0
tt0104892,0,1102469
tt0104897,17000000,0
tt0104905,0,0
tt0104917,0,0
tt0104922,0,0
tt0104926,0,20000000
tt0104928,43000000,13300000
tt0104938,0,0
tt0104940,0,27281507
tt0104942,0,0
tt0104952,11000000,52929168
tt0104954,0,0
tt0104966,0,0
tt0104976,0,0
tt0104981,0,0
tt0104984,0,0
tt0104987,0,0
tt0104990,15000000,0
tt0104997,0,0
tt0104998,0,0
tt0104999,0,0
tt0105001,0,0
tt0105009,0,135004
tt0105017,12000000,2280148
tt0105034,0,0
tt0105038,0,0
tt0105046,0,5101632
tt0105048,0,0
tt0105059,0,0
tt0105063,0,0
tt0105065,0,0
tt0105070,0,0
tt0105078,11000000,1659542
tt0105080,0,0
tt0105085,0,0
tt0105103,0,0
tt0105104,15000000,44065653
tt0105107,0,0
tt0105108,0,0
tt0105109,0,0
tt0105112,45000000,178051587
tt0105121,6000000,0
tt0105122,0,0
tt0105127,0,0
tt0105128,8000000,17092453
tt0105130,0,0
tt0105147,0,0
tt0105150,0,0
tt0105151,8000000,21706101
tt0105156,0,0
tt0105159,0,0
tt0105162,0,0
tt0105165,0,22697691
tt0105169,0,0
tt0105173,0,0
tt0105178,0,0
tt0105179,0,0
tt0105183,0,0
tt0105187,0,0
tt0105191,0,0
tt0105197,0,0
tt0105205,0,0
tt0105211,35000000,4651977
tt0105212,0,0
tt0105213,0,0
tt0105215,0,0
tt0105217,12000000,0
tt0105219,10000000,14356479
tt0105226,8000000,0
tt0105227,0,0
tt0105228,NF,NF
tt0105230,0,0
tt0105236,1200000,14661007
tt0105242,0,0
tt0105256,0,0
tt0105265,0,43440294
tt0105267,0,157645
tt0105275,0,0
tt0105287,0,396003
tt0105289,0,0
tt0105291,0,0
tt0105297,0,0
tt0105298,0,0
tt0105306,0,0
tt0105316,0,0
tt0105321,0,0
tt0105322,0,0
tt0105323,31000000,134095253
tt0105327,0,14715067
tt0105338,0,0
tt0105347,0,0
tt0105361,0,0
tt0105371,0,0
tt0105377,0,0
tt0105378,14000000,2735731
tt0105379,0,0
tt0105391,0,21621000
tt0105395,0,0
tt0105396,0,0
tt0105399,10000000,8359717
tt0105402,0,0
tt0105410,0,0
tt0105411,0,0
tt0105414,16000000,48017402
tt0105415,0,18472850
tt0105417,0,231605150
tt0105420,0,0
tt0105428,0,30524763
tt0105434,0,0
tt0105435,0,105232691
