imdbID,Action,Adventure,Animation,Comedy,Biography,Crime,Drama,Documentary,Family,Fantasy,History,Horror,Mystery,Romance,Sci-Fi,Thriller,Western,Sport,Music,Musical,War
tt0177971,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0177789,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0178868,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
tt0180052,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0179098,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0179626,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0180093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0180073,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0181536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0181316,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0181739,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0181689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt0181865,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0181852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0181984,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0181875,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0182789,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0183505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0183649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0182295,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
tt0183523,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0183790,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0184858,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0184894,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0185125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0185371,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0185183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0185937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0186045,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0186151,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0186566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0186589,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0187078,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0186894,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0187393,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0187738,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0188640,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0189584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0188674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0188030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0189998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0190138,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0190332,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0190374,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0190590,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0190641,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0190865,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0191133,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0192111,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0192255,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0192614,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0192731,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0195714,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0194218,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0195685,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0195945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0196229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0196857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0198781,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0199290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0199725,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tt0200550,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0199753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0200465,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0200720,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0202402,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0203009,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
tt0203019,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0202470,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0204313,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0204946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0204175,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0205000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0206200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0206314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0206275,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0206634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0206750,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0207201,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0208003,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0208092,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0208988,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0209144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0209077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0209163,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0209958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
tt0209475,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0210616,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0210234,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0210945,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0211181,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0211465,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0211443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
tt0211915,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0211933,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0212338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0212346,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0212712,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0212720,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0213149,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0212985,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0213790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0215129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0215750,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tt0216216,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt0217107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0217505,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0217756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0218553,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0217869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt0218817,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0219653,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0219699,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0218967,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0219822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0219854,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0219965,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0220099,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0221027,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0221218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0220506,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt0222851,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0222850,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0225071,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0223897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0227005,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0227445,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0227538,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0230030,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0230600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0231402,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0230011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0233142,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0232500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0234215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0233469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0234829,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0234354,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0235679,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0236493,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0235737,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0236784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0237534,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0237572,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0238112,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0238380,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0238546,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0239395,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0239948,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0239986,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0240772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0240462,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0240890,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0241025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0241303,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0241527,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0242256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
tt0242445,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0242150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0242423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0242572,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0242653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0242587,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243155,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0243585,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243655,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0244000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0244244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0244504,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0245429,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0245562,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0245686,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246460,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0245712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0246464,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0246544,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0246578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0247638,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0247199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247303,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0248012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0248216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tt0247745,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0248547,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0248667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0249478,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0249462,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0249516,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250224,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0250310,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250371,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250494,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0250797,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0250687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0251114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0251127,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0251160,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0251736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0252076,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0252028,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0252223,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0253474,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0252866,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0252501,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0253556,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0253798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0253754,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0253867,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0254686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0255589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0255798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0256009,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0255819,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0256380,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0256276,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0256415,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0257044,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0257076,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0257106,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0257360,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257516,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt0258000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0258068,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0258273,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0258463,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0259288,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0259324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0259711,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
tt0259446,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0260866,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0261289,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0261392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0261755,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0262396,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0261983,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0263488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0263734,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0264395,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0263757,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0264464,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0264472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0264616,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0264761,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0264935,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0265208,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0265086,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tt0265298,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0265349,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0265632,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0265666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0265459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0265662,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0266391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266465,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266543,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0266915,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266987,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0267287,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0267248,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tt0267626,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0267913,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0268200,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0268126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0268380,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0268397,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0268711,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt0268695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0268978,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0269347,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0269095,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0268995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0270288,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0270891,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0271027,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0271219,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0271946,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0272152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0272338,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0272020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0274166,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0273799,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0275491,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0274558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0275719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
