tt0102926,7.7
tt0102945,6
tt0102975,6.4
tt0103007,6.2
tt0103060,5.8
tt0103064,5.6
tt0103074,5.9
tt0103241,6.2
tt0103247,6
tt0103594,6.1
tt0103639,6.7
tt0103644,6.4
tt0103759,6
tt0103772,6
tt0103776,6.2
tt0103855,6.2
tt0103859,5.4
tt0103873,6.9
tt0103874,6.4
tt0103919,5.7
tt0103924,6.1
tt0103956,5.1
tt0103962,6.4
tt0103976,6.3
tt0103977,4.9
tt0104006,6.3
tt0104036,6
tt0104107,6
tt0104109,6.5
tt0104215,5.3
tt0104225,5.4
tt0104231,6.4
tt0104257,6.6
tt0104348,6.5
tt0104376,6.1
tt0104389,5.5
tt0104409,5
tt0104431,6.2
tt0104437,5.1
tt0104549,5.9
tt0104558,6.6
tt0104573,6.1
tt0104691,6.4
tt0104692,4.9
tt0104694,6.3
tt0104714,6.3
tt0104779,6.2
tt0104797,6.8
tt0104804,5.9
tt0104815,6.4
tt0104850,5.7
tt0104868,6
tt0104928,6.1
tt0104952,6.3
tt0105017,6.4
tt0105078,5.9
tt0105104,5.2
tt0105112,6.1
tt0105128,5.5
tt0105151,6.1
tt0105211,5.7
tt0105219,5.7
tt0105236,5.6
tt0105323,6.2
tt0105378,6.4
tt0105399,6.6
tt0105414,6.2
tt0105488,6.3
tt0105508,6.5
tt0105652,6.4
tt0105665,5.3
tt0105690,5
tt0105695,6.7
tt0105793,5.7
tt0105824,5.7
tt0106226,6.8
tt0106233,5.5
tt0106246,5.9
tt0106364,5.9
tt0106375,5.5
tt0106447,6.1
tt0106452,5.9
tt0106453,5.1
tt0106464,6.2
tt0106489,5.9
tt0106505,5.5
tt0106519,6.3
tt0106521,4.9
tt0106557,4.7
tt0106582,5.8
tt0106611,6.2
tt0106627,5.5
tt0106664,6
tt0106677,5.9
tt0106697,6.1
tt0106701,6.1
tt0106761,4.9
tt0106770,6
tt0106856,6.3
tt0106912,5.5
tt0106918,6.6
tt0106941,6.1
tt0106950,5.6
tt0106965,5.6
tt0106977,6.4
tt0107004,6.2
tt0107034,6.3
tt0107048,6
tt0107076,5.5
tt0107120,6.2
tt0107144,6
tt0107151,6.5
tt0107156,7.1
tt0107206,6.3
tt0107207,7.6
tt0107211,6.2
tt0107254,4.2
tt0107277,6
tt0107282,6.8
tt0107290,6.6
tt0107302,6.6
tt0107362,6.3
tt0107387,4.8
tt0107426,6
tt0107504,4.9
tt0107507,6.2
tt0107554,6.1
tt0107594,5.9
tt0107614,6.4
tt0107659,5.9
tt0107688,6.3
tt0107719,5.7
tt0107750,4.9
tt0107808,6.7
tt0107818,7
tt0107822,6.3
tt0107840,5.9
tt0107943,6.9
tt0107953,4.9
tt0107977,6
tt0107978,4.5
tt0108000,5.8
tt0108002,6.5
tt0108041,7.2
tt0108052,6.6
tt0108160,6.3
tt0108162,5.6
tt0108174,6.1
tt0108187,6.1
tt0108255,6.1
tt0108308,5.9
tt0108320,6.1
tt0108333,6.1
tt0108358,6.3
tt0108395,5.9
tt0108399,5.7
tt0108550,6.7
tt0109040,5.6
tt0109067,5.8
tt0109190,5.7
tt0109254,5.4
tt0109368,6.3
tt0109370,6
tt0109376,4.3
tt0109402,5.7
tt0109444,6.2
tt0109445,6.5
tt0109446,6.4
tt0109447,5.9
tt0109456,5.7
tt0109506,6.2
tt0109635,6.3
tt0109686,6.1
tt0109707,6.2
tt0109813,5.9
tt0109830,7
tt0109831,6.2
tt0109836,6.7
tt0110005,6.7
tt0110027,5.7
tt0110057,8
tt0110066,5.8
tt0110146,6
tt0110148,6.9
tt0110186,5.7
tt0110216,6.3
tt0110265,6.4
tt0110289,6.8
tt0110322,6.6
tt0110329,4.4
tt0110357,6.2
tt0110399,6
tt0110413,6.3
tt0110475,6
tt0110598,6.7
tt0110622,5.6
tt0110632,5.8
tt0110657,4.9
tt0110725,5.7
tt0110729,6.7
tt0110759,6
tt0110763,6
tt0110912,6.8
tt0110944,5.6
tt0110950,6.3
tt0110955,6.4
tt0110971,5.7
tt0110978,5.4
tt0111070,5.8
tt0111143,5.9
tt0111161,6.4
tt0111187,6.1
tt0111255,5.8
tt0111257,6
tt0111280,6.4
tt0111282,6.6
tt0111301,5.3
tt0111323,5
tt0111333,6.1
tt0111400,5.7
tt0111419,6.2
tt0111438,5.6
tt0111503,5.9
tt0111579,6.5
tt0111686,5.4
tt0111756,6.4
tt0112281,6.2
tt0112346,6.3
tt0112384,6.7
tt0112401,6.2
tt0112431,6.3
tt0112442,5.7
tt0112462,6.3
tt0112471,6.9
tt0112508,6
tt0112541,6.5
tt0112571,6.1
tt0112573,6.8
tt0112579,6.6
tt0112641,6.2
tt0112642,5.8
tt0112682,6.7
tt0112715,5.8
tt0112740,6.4
tt0112760,6.1
tt0112818,6.3
tt0112851,5.8
tt0112857,6.2
tt0112864,6.4
tt0112870,6.6
tt0112883,6.4
tt0113010,5.3
tt0113071,6
tt0113101,5.9
tt0113118,5.5
tt0113161,6.2
tt0113189,6.1
tt0113243,6
tt0113253,5.4
tt0113277,6.2
tt0113303,5.9
tt0113326,6.3
tt0113347,5.8
tt0113362,6.2
tt0113409,5.7
tt0113451,5.9
tt0113463,6.1
tt0113481,5.7
tt0113492,5.3
tt0113497,6.1
tt0113540,6.5
tt0113627,6
tt0113677,6.4
tt0113691,6.2
tt0113749,5.7
tt0113808,5.8
tt0113819,7
tt0113820,4.9
tt0113845,6.1
tt0113855,5.4
tt0113957,6
tt0113965,5.9
tt0113972,6.3
tt0113987,6.5
tt0114011,5.8
tt0114095,5.9
tt0114108,5.6
tt0114113,6.2
tt0114148,6.5
tt0114172,5.3
tt0114194,6
tt0114214,6.6
tt0114287,6.5
tt0114296,6.2
tt0114345,6
tt0114367,5.3
tt0114369,7.4
tt0114388,6.7
tt0114436,5.3
tt0114478,6.3
tt0114508,5.8
tt0114536,6.1
tt0114558,6.1
tt0114576,5.8
tt0114609,5.5
tt0114614,5.6
tt0114660,5.6
tt0114666,5.7
tt0114681,6.5
tt0114697,4.7
tt0114709,6.1
tt0114746,7.1
tt0114781,5.4
tt0114814,5.9
tt0114825,5.7
tt0114885,5.8
tt0114887,6.2
tt0114898,6.1
tt0114924,5.9
tt0115433,6.3
tt0115571,5.7
tt0115632,6.5
tt0115676,5.5
tt0115734,6.5
tt0115736,5.7
tt0115759,6
tt0115783,5.9
tt0115798,6.3
tt0115857,6.4
tt0115862,6.2
tt0115906,6.2
tt0115956,6
tt0115963,6.1
tt0115986,5.4
tt0115994,5.5
tt0116040,6
tt0116118,5.7
tt0116136,6
tt0116191,6.1
tt0116209,6.5
tt0116213,6
tt0116225,6.1
tt0116250,6.3
tt0116253,5.9
tt0116269,5.8
tt0116277,6.1
tt0116282,6.7
tt0116313,6.1
tt0116320,5.6
tt0116322,5.5
tt0116324,6.2
tt0116365,5.9
tt0116367,6.3
tt0116404,6.4
tt0116409,6.4
tt0116483,5.7
tt0116514,5.1
tt0116583,6.5
tt0116629,6.3
tt0116654,6.1
tt0116683,6.2
tt0116695,6.1
tt0116705,6
tt0116707,5.7
tt0116722,6.7
tt0116743,6.3
tt0116778,5.6
tt0116830,5.9
tt0116905,6.8
tt0116922,6.8
tt0116985,6.4
tt0116996,6.5
tt0117001,5.7
tt0117002,6.5
tt0117008,6.3
tt0117011,5.7
tt0117039,6.7
tt0117060,6.4
tt0117104,5.8
tt0117218,5.7
tt0117318,6.4
tt0117331,5.4
tt0117333,6.2
tt0117372,6.3
tt0117420,5.2
tt0117438,6.4
tt0117477,6.1
tt0117500,6.2
tt0117509,6.5
tt0117571,6.5
tt0117589,7
tt0117603,6.1
tt0117628,5.6
tt0117653,5.2
tt0117665,6.5
tt0117666,6.1
tt0117705,6.1
tt0117718,6.3
tt0117724,5.6
tt0117731,6.4
tt0117765,5.6
tt0117786,5.8
tt0117791,6.4
tt0117802,6.3
tt0117826,5.3
tt0117913,6.4
tt0117951,6.4
tt0117998,6.2
tt0118158,5.8
tt0118531,6
tt0118548,6.7
tt0118564,6.1
tt0118570,6
tt0118571,6.6
tt0118577,5.7
tt0118583,6.1
tt0118589,5.3
tt0118604,5.7
tt0118607,6.3
tt0118615,5.8
tt0118617,6
tt0118623,6
tt0118655,5.6
tt0118661,6.1
tt0118665,5.5
tt0118688,6.3
tt0118689,6.2
tt0118715,6.5
tt0118736,6.7
tt0118747,5.7
tt0118749,6.5
tt0118771,6.2
tt0118789,5.8
tt0118798,6.2
tt0118799,7.1
tt0118826,7.3
tt0118829,6.1
tt0118842,6.2
tt0118849,8.3
tt0118880,6.1
tt0118883,6.2
tt0118884,6.4
tt0118887,6.2
tt0118928,5.2
tt0118929,6.2
tt0118956,5.7
tt0118971,6.3
tt0118972,6.5
tt0118998,6
tt0119008,6.1
tt0119038,5.9
tt0119079,6.5
tt0119081,6.3
tt0119099,6.5
tt0119116,6.4
tt0119123,5.5
tt0119137,6
tt0119142,5.8
tt0119164,6.6
tt0119173,6.1
tt0119174,6.5
tt0119177,6.5
tt0119210,6
tt0119217,6.6
tt0119223,6.5
tt0119256,6.4
tt0119282,5.9
tt0119303,5.1
tt0119304,5.8
tt0119314,6.5
tt0119324,5.7
tt0119345,5.6
tt0119346,6.7
tt0119349,6.6
tt0119395,6.4
tt0119396,5.7
tt0119468,6.1
tt0119488,6.7
tt0119517,6.1
tt0119528,6
tt0119550,7
tt0119558,5.9
tt0119567,6.3
tt0119578,6.5
tt0119579,5.5
tt0119643,6.3
tt0119654,6.3
tt0119664,5.2
tt0119668,6.3
tt0119675,5.9
tt0119698,6.6
tt0119707,4.9
tt0119715,6.3
tt0119738,6.2
tt0119746,6
tt0119822,6.1
tt0119832,5.5
tt0119870,5.5
tt0119906,5.9
tt0119925,6.5
tt0119934,6.2
tt0119937,6
tt0119951,6.8
tt0119978,6.3
tt0120004,5.8
tt0120008,5.9
tt0120042,5.6
tt0120053,5.7
tt0120082,6.2
tt0120094,5.7
tt0120102,6.4
tt0120107,5.9
tt0120122,6.5
tt0120148,6.2
tt0120157,6.2
tt0120177,5.6
tt0120179,6
tt0120184,6.1
tt0120188,6.4
tt0120201,4.9
tt0120207,4.6
tt0120244,6.8
tt0120255,6.9
tt0120338,6.4
tt0120347,6.2
tt0120363,6.5
tt0120382,6.5
tt0120389,3.9
tt0120390,5.9
tt0120399,6.4
tt0120434,5.7
tt0120458,5.5
tt0120467,5.7
tt0120483,6.2
tt0120484,6.1
tt0120524,5.1
tt0120531,5.1
tt0120577,6.1
tt0120586,6.5
tt0120587,6.2
tt0120591,6.3
tt0120595,6
tt0120596,6.2
tt0120601,6.7
tt0120604,5.1
tt0120611,5.8
tt0120616,5.9
tt0120620,6.1
tt0120623,6.1
tt0120630,6.6
tt0120631,6.1
tt0120632,6.2
tt0120633,6.2
tt0120645,5.5
tt0120646,5.9
tt0120647,6.4
tt0120655,6.9
tt0120657,5.9
tt0120660,6.2
tt0120663,6.8
tt0120667,6.2
tt0120669,6.6
tt0120679,6.2
tt0120681,6.3
tt0120684,6.4
tt0120685,6
tt0120689,6.3
tt0120693,6.3
tt0120694,6.3
tt0120696,6
tt0120703,5.8
tt0120722,6.2
tt0120735,6
tt0120737,7.9
tt0120738,5.7
tt0120746,6.7
tt0120755,6.1
tt0120757,6.1
tt0120762,6.2
tt0120764,5.5
tt0120768,6.4
tt0120769,6.1
tt0120770,5.7
tt0120777,6.3
tt0120780,6.7
tt0120784,6.2
tt0120787,6.4
tt0120791,6.4
tt0120794,6.3
tt0120802,7.3
tt0120804,5.9
tt0120812,6.6
tt0120815,6.4
tt0120828,6.1
tt0120832,6.1
tt0120836,5.1
tt0120844,6.4
tt0120857,6.6
tt0120863,6.4
tt0120873,6.1
tt0120885,6.4
tt0120888,6.1
tt0120889,6.1
tt0120890,6
tt0120891,6.6
tt0120902,5.8
tt0120903,6.6
tt0120906,5.9
tt0120907,6.5
tt0120910,7.2
tt0120912,6.2
tt0120913,6.3
tt0120915,6.6
tt0120917,5.9
tt0121164,6.8
tt0121765,6.4
tt0121766,6.7
tt0122151,6.3
tt0122194,5.5
tt0122459,6
tt0122541,6.6
tt0122690,6.4
tt0122718,6
tt0122933,6.2
tt0123755,6.1
tt0123948,6.7
tt0123964,5.5
tt0124102,5.3
tt0124179,5.4
tt0124198,6.1
tt0124298,6
tt0124718,6.5
tt0124879,6.4
tt0125439,6.5
tt0125659,6.4
tt0125664,6.9
tt0125971,6.1
tt0126029,6.1
tt0127349,6.5
tt0127536,6.7
tt0127723,6.1
tt0128214,5.5
tt0128442,6.8
tt0128853,6.3
tt0129167,6.1
tt0129280,6
tt0129290,6.3
tt0129387,6.4
tt0130018,5.6
tt0130623,6.2
tt0130827,6.3
tt0131704,5.9
tt0132245,5.6
tt0132347,6.2
tt0133093,6.4
tt0133117,6
tt0133152,6.3
tt0133240,6.6
tt0133751,5.8
tt0133952,6.5
tt0134084,5.7
tt0134119,6.8
tt0134154,6.6
tt0134273,6.3
tt0134618,6.1
tt0134619,5.7
tt0134847,6.2
tt0134983,5.7
tt0137338,6
tt0137494,6
tt0137523,6.7
tt0138097,6.6
tt0138304,6.3
tt0138414,6.8
tt0138510,5.8
tt0138524,6.2
tt0138704,6.8
tt0138749,6.3
tt0139082,5.2
tt0139134,6
tt0139239,5.8
tt0139414,6.2
tt0139462,6.1
tt0139654,6.2
tt0139809,6.2
tt0140352,6.5
tt0141098,6
tt0141399,6.3
tt0141907,5.8
tt0141926,6.1
tt0142342,5.8
tt0142688,6.2
tt0143145,6
tt0144084,6.2
tt0144117,6.2
tt0144120,5.3
tt0144134,6.3
tt0144168,6.2
tt0144178,6.2
tt0144214,6.1
tt0144528,5.2
tt0144637,4.5
tt0144814,5.4
tt0144964,4.5
tt0145394,7.5
tt0145487,6.3
tt0145531,6.1
tt0145653,6.9
tt0145660,5.7
tt0145681,6.2
tt0145734,6.4
tt0145893,5.9
tt0145937,6.6
tt0146309,6.8
tt0146316,6.2
tt0146336,6
tt0146675,6.2
tt0146838,6.4
tt0146882,6.6
tt0146984,6.6
tt0147612,6.5
tt0147800,6.5
tt0149261,6.2
tt0149691,6.5
tt0150377,6.3
tt0151738,5.7
tt0151804,6.8
tt0155267,6.1
tt0155776,5.7
tt0155975,6.2
tt0156841,6.1
tt0156934,6.2
tt0157472,5.4
tt0157503,5.9
tt0158622,5.3
tt0158811,6.9
tt0159097,6
tt0159273,6.2
tt0159365,6.6
tt0160009,5.6
tt0160127,6.3
tt0160184,6
tt0160338,6
tt0160401,5.9
tt0160429,5
tt0160797,6.5
tt0160862,5.7
tt0161023,6.3
tt0161081,6
tt0161100,6.3
tt0161942,5.1
tt0162222,7.7
tt0162360,6.1
tt0162650,6.5
tt0162661,6.5
tt0162710,6.1
tt0162983,6
tt0163025,6.3
tt0163187,6.1
tt0163579,5.9
tt0163651,5.6
tt0163676,5.2
tt0163978,6.7
tt0163984,5.5
tt0164052,6.3
tt0164085,6.7
tt0164114,5.8
tt0164181,6.5
tt0164184,6.4
tt0164212,6.3
tt0164334,6.3
tt0164538,6.5
tt0164912,6.1
tt0165494,4.7
tt0165546,7.4
tt0165643,5.7
tt0165710,5.5
tt0165854,6
tt0165929,5.8
tt0165982,6.5
tt0166110,5.2
tt0166175,6.7
tt0166276,5.6
tt0166813,7
tt0166924,6.5
tt0166943,6.4
tt0167190,6
tt0167260,8.2
tt0167261,7
tt0167404,6.4
tt0167456,4.9
tt0168501,5.9
tt0168629,6.2
tt0168786,6.9
tt0169102,6.7
tt0169302,6.9
tt0169547,6.2
tt0170016,5.9
tt0171356,6
tt0171359,6.2
tt0171363,6.2
tt0171433,6.4
tt0171804,6
tt0172156,6
tt0172396,6.6
tt0172495,6.6
tt0173840,5.9
tt0174204,6.2
tt0174856,6.5
tt0175142,6
tt0175880,7.7
tt0176269,5.3
tt0176783,6
tt0177789,6.4
tt0177971,6.5
tt0178868,6.7
tt0179098,6.7
tt0179626,6.4
tt0180052,5.8
tt0180073,6.8
tt0180093,6.2
tt0181316,6
tt0181536,6.2
tt0181689,6.4
tt0181739,6.3
tt0181852,5.8
tt0181865,6.9
tt0181875,6.4
tt0181984,6.2
tt0182295,6.2
tt0182789,6.4
tt0183505,6.2
tt0183523,6.7
tt0183649,6.3
tt0183790,6.2
tt0183992,6
tt0184858,5.9
tt0184894,6.3
tt0185007,6.1
tt0185125,6.6
tt0185143,5.6
tt0185183,5.9
tt0185371,6.1
tt0185937,5.7
tt0186045,6
tt0186151,6.2
tt0186566,6.6
tt0186589,5.5
tt0186894,6.1
tt0187078,6.2
tt0187393,6.4
tt0187738,5.8
tt0188030,7.2
tt0188640,6.6
tt0188674,6.5
tt0189584,6.3
tt0189998,6.1
tt0190138,5.9
tt0190332,6.5
tt0190374,5.3
tt0190590,6.4
tt0190641,6
tt0190865,6
tt0191133,5.5
tt0192111,5.4
tt0192255,6
tt0192614,6
tt0192731,5.6
tt0194218,6.1
tt0195685,6.9
tt0195714,5.5
tt0195945,5.4
tt0196229,6.1
tt0196857,5.9
tt0198781,6.9
tt0199290,4.5
tt0199626,5.8
tt0199725,6
tt0199753,5.7
tt0200465,6.4
tt0200550,6
tt0200720,6.3
tt0202402,5.4
tt0202470,6.3
tt0203009,6.5
tt0203019,6.2
tt0204175,5.4
tt0204313,5.8
tt0204350,5.3
tt0204946,5.8
tt0205000,5.1
tt0206200,6.3
tt0206275,5.8
tt0206314,6
tt0206634,7.2
tt0206750,6
tt0207201,6.4
tt0208003,5.6
tt0208092,6.1
tt0208988,5.8
tt0209077,6
tt0209144,6.1
tt0209163,5.9
tt0209475,6
tt0209958,6.1
tt0210234,6.3
tt0210616,6.4
tt0210945,6
tt0211181,6.4
tt0211443,5.2
tt0211465,6.3
tt0211915,6.5
tt0211933,5.9
tt0212338,6.2
tt0212346,6.2
tt0212712,7
tt0212720,5.9
tt0212985,6.4
tt0213149,6.1
tt0213790,5.1
tt0215129,5.9
tt0215750,6.6
tt0216216,5.8
tt0217107,4
tt0217505,6.9
tt0217756,5.6
tt0217869,6.2
tt0218553,6.6
tt0218817,6.1
tt0218967,6.3
tt0219653,6.5
tt0219699,6.3
tt0219822,6.4
tt0219854,6.2
tt0219965,6.5
tt0220099,6.4
tt0220506,4.3
tt0221027,6.5
tt0221218,6.2
tt0222850,5.9
tt0222851,6.7
tt0223897,6.2
tt0225071,6.1
tt0227005,6.2
tt0227445,6.6
tt0227538,5.8
tt0228333,5.7
tt0230011,6.1
tt0230030,5.8
tt0230600,6.8
tt0231402,5.4
tt0232500,6.2
tt0233142,6.1
tt0233469,6.1
tt0234215,7.2
tt0234354,6.2
tt0234829,5.7
tt0235679,5.9
tt0235737,5.9
tt0236493,6.5
tt0236784,6.1
tt0237534,6.7
tt0237572,6.6
tt0238112,6.5
tt0238380,5.7
tt0238546,5.8
tt0239395,5.8
tt0239948,6
tt0239986,6
tt0240462,5.2
tt0240772,7.5
tt0240890,6.3
tt0241025,6.3
tt0241303,6.5
tt0241527,6.8
tt0242150,5.4
tt0242256,7.7
tt0242423,6
tt0242445,5
tt0242572,6.3
tt0242587,6.2
tt0242653,6.5
tt0243155,6.4
tt0243585,6.1
tt0243655,6.6
tt0244000,5.8
tt0244244,6.5
tt0244504,6.8
tt0245429,7.6
tt0245562,6.2
tt0245686,5.5
tt0245712,6.7
tt0246460,6.2
tt0246464,5.9
tt0246544,5.9
tt0246578,6.3
tt0247199,6.3
tt0247303,5.4
tt0247638,6.3
tt0247745,6.5
tt0248012,5.8
tt0248216,5.9
tt0248547,7.3
tt0248667,6
tt0249462,6.7
tt0249478,5.7
tt0249516,5
tt0250224,6.1
tt0250310,5.5
tt0250371,6.4
tt0250494,6
tt0250687,6
tt0250797,6.2
tt0251075,6.1
tt0251114,6.3
tt0251127,6.1
tt0251160,6.9
tt0251736,5.1
tt0252028,6.1
tt0252076,6.3
tt0252223,6
tt0252501,6.4
tt0252866,5.5
tt0253474,6.3
tt0253556,6.4
tt0253754,6.4
tt0253798,5.6
tt0253867,5.3
tt0254686,6.6
tt0255589,6.7
tt0255798,5.4
tt0255819,5.8
tt0256009,6.5
tt0256276,6.4
tt0256380,6.1
tt0256415,6.1
tt0257044,6.4
tt0257076,6.1
tt0257106,5.2
tt0257360,6.4
tt0257516,4.9
tt0258000,6.3
tt0258068,6.4
tt0258273,6.7
tt0258463,6.8
tt0259288,6.1
tt0259324,5.6
tt0259446,6.3
tt0259711,6.6
tt0260866,6.3
tt0261289,5.5
tt0261392,6
tt0261755,5.5
tt0261983,6.1
tt0262396,5.7
tt0263488,5.5
tt0263734,6.2
tt0263757,5.8
tt0264395,6.2
tt0264464,6.7
tt0264472,6.3
tt0264616,6.2
tt0264761,6.4
tt0264935,6.4
tt0265086,6.2
tt0265208,5.9
tt0265298,5.9
tt0265349,6.1
tt0265459,6.2
tt0265632,6.2
tt0265662,6.1
tt0265666,6.4
tt0266391,6.4
tt0266465,6.4
tt0266489,6.1
tt0266543,6.5
tt0266697,5.6
tt0266747,5.5
tt0266915,6.5
tt0266987,6.4
tt0267248,6.2
tt0267287,6.3
tt0267626,5.6
tt0267913,5.6
tt0268126,6.6
tt0268200,6.3
tt0268380,6.3
tt0268397,6.3
tt0268695,6
tt0268711,6.1
tt0268978,6.5
tt0268995,6.5
tt0269095,6.3
tt0269347,6.5
tt0270288,6.7
tt0270891,5.4
tt0271027,5.7
tt0271219,6.1
tt0271946,6.3
tt0272020,6.4
tt0272152,6.6
tt0272338,6.4
tt0273799,5.1
tt0274166,6.5
tt0274558,6.5
tt0275022,5.7
tt0275491,6.6
tt0275719,6.3
tt0275847,5.9
tt0276751,6.9
tt0276919,6.6
tt0277027,6.5
tt0277296,5.3
tt0277371,5.5
tt0277434,6.3
tt0277895,5.9
tt0278295,5.4
tt0278435,5.8
tt0278488,5.6
tt0278504,6.6
tt0279111,6
tt0279331,6.4
tt0279493,5.1
tt0280030,6.1
tt0280380,6.4
tt0280486,6.2
tt0280590,6.3
tt0280665,5.8
tt0280707,6.8
tt0280760,6.2
tt0281322,5.7
tt0281358,5.7
tt0281680,6
tt0282687,6.1
tt0283111,5.6
tt0283160,5.8
tt0283426,6
tt0283503,5.9
tt0283900,6.4
tt0284490,5.9
tt0285441,7.1
tt0285462,5.3
tt0285531,6.2
tt0285742,6.7
tt0285823,6.2
tt0286106,6.5
tt0286244,7.5
tt0286499,6.1
tt0286716,6.4
tt0287467,6.6
tt0287717,5.8
tt0287978,6.1
tt0288477,6
tt0289043,7.6
tt0289408,6.3
tt0289635,6.6
tt0289765,6.7
tt0289879,6.2
tt0289992,7.2
tt0290002,6.5
tt0290145,6
tt0290212,6.2
tt0290332,5.2
tt0290334,6.7
tt0291502,5.5
tt0292490,6.4
tt0292963,6.7
tt0293086,6.7
tt0293270,7.2
tt0293416,7.2
tt0293508,6.3
tt0293564,6.6
tt0293662,5.6
tt0293815,5.4
tt0294289,6.1
tt0294870,6.5
tt0295178,5.8
tt0295289,6
tt0295297,6.8
tt0295700,5.6
tt0295701,6.2
tt0295721,5.6
tt0296572,6.5
tt0297037,6.2
tt0297181,5.7
tt0297284,5.7
tt0297884,6.2
tt0298130,6.3
tt0298148,6.2
tt0298203,5.9
tt0298228,6.3
tt0298744,6.1
tt0298814,5.5
tt0299172,6.1
tt0299658,6
tt0299930,4
tt0299977,6.7
tt0300051,6.2
tt0300471,6.5
tt0300532,5.4
tt0300556,6.3
tt0301357,6.7
tt0301470,5.5
tt0301727,7.5
tt0302886,6.1
tt0303243,7.5
tt0303353,6.9
tt0303361,5.7
tt0303714,5.5
tt0303816,4.8
tt0303933,5.6
tt0304141,6.8
tt0304328,6.4
tt0304417,6
tt0304669,5.8
tt0304711,6.2
tt0305224,6.3
tt0305357,6
tt0305669,6
tt0305711,5.9
tt0306047,5.2
tt0306685,5.3
tt0306841,5
tt0307453,6.5
tt0307479,6.4
tt0307596,6.2
tt0307901,6.8
tt0307987,5.7
tt0308208,5.6
tt0308644,6.8
tt0309377,6.5
tt0309593,5.3
tt0309698,6.2
tt0309987,6.5
tt0310281,6.6
tt0310775,7.1
tt0310793,7.6
tt0311113,6.6
tt0311429,6.2
tt0311592,5.9
tt0311863,5.5
tt0312004,7.1
tt0312329,6.1
tt0312549,6.5
tt0313443,5.9
tt0313542,6.6
tt0313737,6.2
tt0313911,5.6
tt0314331,7.1
tt0314353,6.2
tt0314524,6.5
tt0315297,6.3
tt0315327,6.4
tt0315733,6.8
tt0315983,6.2
tt0316188,6.8
tt0316356,6.6
tt0316396,6.1
tt0316465,6.4
tt0316654,6.2
tt0316732,5.4
tt0317132,6.4
tt0317198,6.4
tt0317219,6.1
tt0317248,7.6
tt0317303,5.9
tt0317648,6.4
tt0317676,3.8
tt0317705,6.3
tt0317740,6.4
tt0317919,6.6
tt0318081,5.9
tt0318155,6
tt0318283,5.4
tt0318627,5.8
tt0318649,6.2
tt0318974,6.2
tt0319061,6.7
tt0319262,6.4
tt0319343,6.3
tt0319736,6.7
tt0319769,6.7
tt0320244,5.9
tt0320661,6.8
tt0320691,6.1
tt0322259,6
tt0322330,5.7
tt0322589,5.5
tt0322802,6.6
tt0323298,6.8
tt0323944,6.1
tt0324127,6.5
tt0324133,6.5
tt0324216,5.6
tt0324554,6.2
tt0325005,5.9
tt0325055,6.1
tt0325703,6
tt0325710,6.2
tt0325980,6.8
tt0326450,6.1
tt0326769,6.1
tt0326905,5.7
tt0327036,5.4
tt0327056,6.7
tt0327084,6.4
tt0327162,6.3
tt0327247,6.1
tt0327437,6.3
tt0327554,5.8
tt0327597,6.4
tt0327679,6.4
tt0327850,6.3
tt0328107,6.5
tt0328538,6.1
tt0328828,5.6
tt0328880,6.4
tt0329028,5
tt0329101,5.2
tt0329575,7
